       0.117000      -0.493148      -0.058232       0.117267      -0.493100       0.493148       0.058232      -0.117267       0.493100      -0.750000
       0.118000      -0.493030      -0.058725       0.118274      -0.492981       0.493030       0.058725      -0.118274       0.492981      -0.750000
       0.119000      -0.492911      -0.059218       0.119281      -0.492861       0.492911       0.059218      -0.119281       0.492861      -0.750000
       0.120000      -0.492791      -0.059711       0.120288      -0.492739       0.492791       0.059711      -0.120288       0.492739      -0.750000
       0.121000      -0.492671      -0.060203       0.121295      -0.492616       0.492671       0.060203      -0.121295       0.492616      -0.750000
       0.122000      -0.492549      -0.060696       0.122303      -0.492493       0.492549       0.060696      -0.122303       0.492493      -0.750000
       0.123000      -0.492426      -0.061188       0.123310      -0.492368       0.492426       0.061188      -0.123310       0.492368      -0.750000
       0.124000      -0.492302      -0.061681       0.124318      -0.492242       0.492302       0.061681      -0.124318       0.492242      -0.750000
       0.125000      -0.492177      -0.062173       0.125326      -0.492116       0.492177       0.062173      -0.125326       0.492116      -0.750000
       0.126000      -0.492051      -0.062665       0.126334      -0.491988       0.492051       0.062665      -0.126334       0.491988      -0.750000
       0.127000      -0.491925      -0.063157       0.127342      -0.491859       0.491925       0.063157      -0.127342       0.491859      -0.750000
       0.128000      -0.491797      -0.063648       0.128350      -0.491729       0.491797       0.063648      -0.128350       0.491729      -0.750000
       0.129000      -0.491668      -0.064140       0.129358      -0.491598       0.491668       0.064140      -0.129358       0.491598      -0.750000
       0.130000      -0.491538      -0.064632       0.130366      -0.491466       0.491538       0.064632      -0.130366       0.491466      -0.750000
       0.131000      -0.491407      -0.065123       0.131375      -0.491333       0.491407       0.065123      -0.131375       0.491333      -0.750000
       0.132000      -0.491275      -0.065614       0.132384      -0.491199       0.491275       0.065614      -0.132384       0.491199      -0.750000
       0.133000      -0.491142      -0.066105       0.133392      -0.491063       0.491142       0.066105      -0.133392       0.491063      -0.750000
       0.134000      -0.491009      -0.066596       0.134401      -0.490927       0.491009       0.066596      -0.134401       0.490927      -0.750000
       0.135000      -0.490874      -0.067087       0.135410      -0.490790       0.490874       0.067087      -0.135410       0.490790      -0.750000
       0.136000      -0.490738      -0.067578       0.136420      -0.490651       0.490738       0.067578      -0.136420       0.490651      -0.750000
       0.137000      -0.490601      -0.068069       0.137429      -0.490512       0.490601       0.068069      -0.137429       0.490512      -0.750000
       0.138000      -0.490463      -0.068559       0.138438      -0.490371       0.490463       0.068559      -0.138438       0.490371      -0.750000
       0.139000      -0.490324      -0.069049       0.139448      -0.490229       0.490324       0.069049      -0.139448       0.490229      -0.750000
       0.140000      -0.490184      -0.069540       0.140458      -0.490087       0.490184       0.069540      -0.140458       0.490087      -0.750000
       0.141000      -0.490043      -0.070030       0.141468      -0.489943       0.490043       0.070030      -0.141468       0.489943      -0.750000
       0.142000      -0.489901      -0.070519       0.142478      -0.489798       0.489901       0.070519      -0.142478       0.489798      -0.750000
       0.143000      -0.489758      -0.071009       0.143488      -0.489652       0.489758       0.071009      -0.143488       0.489652      -0.750000
       0.144000      -0.489614      -0.071499       0.144498      -0.489505       0.489614       0.071499      -0.144498       0.489505      -0.750000
       0.145000      -0.489469      -0.071988       0.145509      -0.489357       0.489469       0.071988      -0.145509       0.489357      -0.750000
       0.146000      -0.489323      -0.072477       0.146519      -0.489208       0.489323       0.072477      -0.146519       0.489208      -0.750000
       0.147000      -0.489176      -0.072967       0.147530      -0.489058       0.489176       0.072967      -0.147530       0.489058      -0.750000
       0.148000      -0.489028      -0.073456       0.148541      -0.488906       0.489028       0.073456      -0.148541       0.488906      -0.750000
       0.149000      -0.488879      -0.073944       0.149552      -0.488754       0.488879       0.073944      -0.149552       0.488754      -0.750000
       0.150000      -0.488729      -0.074433       0.150563      -0.488600       0.488729       0.074433      -0.150563       0.488600      -0.750000
       0.151000      -0.488578      -0.074922       0.151574      -0.488446       0.488578       0.074922      -0.151574       0.488446      -0.750000
       0.152000      -0.488426      -0.075410       0.152586      -0.488290       0.488426       0.075410      -0.152586       0.488290      -0.750000
       0.153000      -0.488273      -0.075898       0.153598      -0.488133       0.488273       0.075898      -0.153598       0.488133      -0.750000
       0.154000      -0.488119      -0.076386       0.154609      -0.487976       0.488119       0.076386      -0.154609       0.487976      -0.750000
       0.155000      -0.487963      -0.076874       0.155621      -0.487817       0.487963       0.076874      -0.155621       0.487817      -0.750000
       0.156000      -0.487807      -0.077362       0.156633      -0.487657       0.487807       0.077362      -0.156633       0.487657      -0.750000
       0.157000      -0.487650      -0.077849       0.157646      -0.487496       0.487650       0.077849      -0.157646       0.487496      -0.750000
       0.158000      -0.487492      -0.078337       0.158658      -0.487334       0.487492       0.078337      -0.158658       0.487334      -0.750000
       0.159000      -0.487333      -0.078824       0.159671      -0.487170       0.487333       0.078824      -0.159671       0.487170      -0.750000
       0.160000      -0.487173      -0.079311       0.160683      -0.487006       0.487173       0.079311      -0.160683       0.487006      -0.750000
       0.161000      -0.487011      -0.079798       0.161696      -0.486841       0.487011       0.079798      -0.161696       0.486841      -0.750000
